open-time,open,high,low,close,volume,close-time,quote-volume,count,taker-buy-volume,taker-buy-quote-volume,ignore,RSI,Stoch_%K,Stoch_%D,CCI,ADL,MFI,CMF,Bollinger_Mavg,Bollinger_Hband,Bollinger_Lband,Bollinger_Hband_Indicator,Bollinger_Lband_Indicator,ATR,MACD,MACD_Signal,MACD_Diff,Aroon_Up,Aroon_Down,Ichimoku_A,Ichimoku_B,Ichimoku_Base_Line,Ichimoku_Conversion_Line,Cumulative_Return
1643603400000,0.137,0.1371,0.1365,0.137,1405731.0,1643603699999,192243.1809,455,674417.0,92226.8138,0,42.08105083575704,33.333333333333336,17.474747474747534,-218.01801801801307,-715560114.0382338,37.15507864539677,0.15063317315781918,0.137465,0.13797987862637792,0.13695012137362209,0.0,0.0,0.0004318969681060706,-0.00011903007289845724,-6.576222530727246e-05,-5.326784759118478e-05,64.0,100.0,0.13725,0.13774999999999998,0.13725,0.13725,-0.19648093841643777
1643603700000,0.1371,0.1372,0.137,0.1371,301866.0,1643603999999,41390.7332,150,136916.0,18777.3898,0,43.68521171734145,39.99999999999926,27.47474747474766,-132.86052009455642,-715560114.0382338,42.22579515442586,0.11372395607444218,0.137445,0.13798342362494664,0.13690657637505338,0.0,0.0,0.00041901380321128766,-0.00013010502895074993,-7.863078603596796e-05,-5.1474242914781974e-05,60.0,96.0,0.13725,0.13774999999999998,0.13725,0.13725,-0.19589442815250824
1643604000000,0.137,0.1372,0.137,0.1372,457983.0,1643604299999,62799.4196,163,307610.0,42183.8212,0,45.289640340931086,46.666666666665186,39.99999999999923,-113.56321839080022,-715102131.0382338,42.33948053342324,0.08942250328465788,0.13744,0.1379855272677884,0.13689447273221161,0.0,0.0,0.00040684636969954825,-0.00012932210245100717,-8.876904931897581e-05,-4.055305313203136e-05,56.00000000000001,92.0,0.13722499999999999,0.13774999999999998,0.13725,0.1372,-0.1953079178885787
1643604300000,0.1372,0.1373,0.137,0.1372,956413.0,1643604599999,131137.3997,252,207144.0,28412.1379,0,45.289640340931086,46.666666666665186,44.444444444443185,-93.1567328918344,-714783326.7049005,49.34923681527461,0.09448329187621528,0.13743,0.13798533773498708,0.1368746622650129,0.0,0.0,0.00040091046027179527,-0.00012723494234492816,-9.646222792416629e-05,-3.077271442076187e-05,52.0,88.0,0.137175,0.13774999999999998,0.13725,0.1371,-0.1953079178885787
1643604600000,0.1372,0.1373,0.1369,0.1371,775391.0,1643604899999,106268.1415,246,285193.0,39103.0985,0,43.887830119699984,39.99999999999926,44.444444444443185,-110.55276381908718,-714783326.7049005,48.73448798981046,0.10339225119939893,0.137415,0.13798867238028384,0.13684132761971618,0.0,0.0,0.00040085987914558504,-0.00013212694006983772,-0.00010359517035330058,-2.8531769716537132e-05,48.0,84.0,0.137175,0.13774999999999998,0.13725,0.1371,-0.19589442815250824
1643604900000,0.1372,0.1372,0.137,0.1371,509757.0,1643605199999,69905.6571,139,355387.0,48746.2118,0,43.887830119699984,39.99999999999926,42.22222222222121,-109.31005818786569,-714783326.7049005,46.91895646192368,0.11449997961179187,0.137395,0.13798313263801662,0.13680686736198336,0.0,0.0,0.0003897009969708291,-0.00013445398170539025,-0.00010976693262371852,-2.4687049081671727e-05,44.0,80.0,0.137175,0.13774999999999998,0.13725,0.1371,-0.19589442815250824
1643605200000,0.1371,0.1373,0.137,0.1372,897504.0,1643605499999,123077.9989,230,479310.0,65733.5959,0,45.7696578436184,46.666666666665186,42.222222222221205,-80.30669895077037,-714484158.7049006,53.275956605430196,0.10713085686453294,0.137385,0.13797922218058598,0.13679077781941404,0.0,0.0,0.0003847176082502272,-0.0001267677153889979,-0.0001131670891767744,-1.3600626212223493e-05,40.0,76.0,0.13715,0.13724999999999998,0.13725,0.13705,-0.1953079178885787
1643605500000,0.1373,0.1375,0.1369,0.137,1924174.0,1643605799999,263716.9599,297,394437.0,54155.0046,0,42.7346714534213,33.333333333333336,39.99999999999923,-86.23356535189008,-715766941.3715672,43.15892983563173,0.08105828208639831,0.137355,0.13796319404789933,0.13674680595210068,0.0,0.0,0.00039667774112521557,-0.0001352554814899598,-0.00011758476763941149,-1.767071385054832e-05,36.0,72.0,0.137125,0.13724999999999998,0.13725,0.137,-0.19648093841643777
1643605800000,0.1369,0.1371,0.1368,0.1369,363948.0,1643606099999,49842.2438,146,224683.0,30770.8455,0,41.285337361797566,26.666666666665556,35.55555555555466,-138.86900501073544,-715888257.3715672,39.503085990938864,0.05005890129016628,0.13733499999999998,0.13797460925563973,0.13669539074436024,0.0,0.0,0.00039130675550714774,-0.00014834127565463429,-0.00012373606924245606,-2.460520641217823e-05,32.0,68.0,0.137125,0.13724999999999998,0.13725,0.137,-0.1970674486803674
1643606100000,0.1369,0.1371,0.1368,0.137,417947.0,1643606399999,57260.987,224,210109.0,28794.1274,0,43.32067467407713,33.333333333333336,31.111111111110716,-116.58735554044823,-715748941.7049005,35.464536826515385,0.10122030476497954,0.13730499999999998,0.13794835060418084,0.13666164939581912,0.0,0.0,0.00038623415797897257,-0.00014892597164514743,-0.00012877404972299434,-2.0151921922153084e-05,28.000000000000004,64.0,0.1372,0.13724999999999998,0.13725,0.13715,-0.19648093841643766
1643606400000,0.1369,0.1371,0.1368,0.1368,431952.0,1643606699999,59167.5002,177,169149.0,23172.8453,0,40.358069432022496,19.99999999999963,26.666666666666146,-125.20325203251201,-716180893.7049005,34.24302468013916,0.08262964090066631,0.137265,0.13792915359661725,0.13660084640338274,0.0,0.0,0.0003814433714245849,-0.000163641320678809,-0.00013574750391415728,-2.7893816764651706e-05,24.0,60.0,0.1372,0.13724999999999998,0.13725,0.13715,-0.19765395894429694
1643606700000,0.1368,0.1369,0.1366,0.1368,916031.0,1643606999999,125292.0346,245,624773.0,85461.0725,0,40.358069432022496,21.42857142857129,24.920634920634722,-148.35164835164574,-715875550.0382338,31.91418919988672,0.061299248141725424,0.137205,0.13780658124962405,0.13660341875037593,0.0,0.0,0.00037691873967877435,-0.00017330558193676127,-0.00014325911951867807,-3.0046462418083198e-05,20.0,56.00000000000001,0.13715,0.13724999999999998,0.13725,0.13705,-0.19765395894429694
1643607000000,0.1367,0.1369,0.1366,0.1367,487504.0,1643607299999,66663.8464,205,263961.0,36102.5686,0,38.868061341726445,16.666666666665126,19.365079365078653,-142.00341491178804,-716038051.3715671,33.27563821274211,0.054740535147182794,0.13715000000000002,0.13772445626456586,0.13657554373543418,0.0,0.0,0.0003726454763632866,-0.00018687951218798737,-0.00015198319805253993,-3.4896314135447444e-05,16.0,52.0,0.13715,0.13724999999999998,0.13725,0.13705,-0.1982404692082267
1643607300000,0.1368,0.1369,0.1366,0.1368,791640.0,1643607599999,108239.5686,240,525267.0,71841.1276,0,41.16789392507577,25.0,21.031746031745442,-121.9119226638027,-715774171.3715671,39.74771207250462,0.01958048998934056,0.137095,0.13757447888368374,0.13661552111631625,0.0,0.0,0.00036860961656532597,-0.00018740746879863934,-0.00015906805220175982,-2.8339416596879526e-05,12.0,48.0,0.13715,0.13724999999999998,0.13725,0.13705,-0.19765395894429694
1643607600000,0.1368,0.137,0.1367,0.137,677040.0,1643607899999,92636.8945,222,335619.0,45935.4191,0,45.50905567373899,41.66666666666744,27.77777777777749,-83.81808566895891,-715097131.3715671,40.574932584083356,0.05987872126822824,0.137065,0.13748583250812932,0.13664416749187067,0.0,0.0,0.0003647979712005869,-0.00016973099641326428,-0.0001612006410440607,-8.530355369203575e-06,8.0,44.0,0.13715,0.13724999999999998,0.13725,0.13705,-0.19648093841643766
1643607900000,0.137,0.1371,0.1368,0.137,531184.0,1643608199999,72758.7699,182,259883.0,35604.4913,0,45.509055673739,45.454545454545915,37.373737373737754,-63.93054459352037,-714920070.0382338,39.51518869370322,0.039087352852541904,0.13704999999999998,0.13745743097562446,0.1366425690243755,0.0,0.0,0.0003611980839116651,-0.0001539476519926697,-0.0001597500432337825,5.802391241112813e-06,4.0,40.0,0.13715,0.13724999999999998,0.13725,0.13705,-0.19648093841643766
1643608200000,0.1369,0.137,0.1368,0.1369,487378.0,1643608499999,66724.7574,137,242896.0,33256.5519,0,43.701446422811124,39.99999999999834,42.37373737373721,-75.11737089201695,-714920070.0382339,39.54369498375059,0.03933531305809374,0.13702,0.13737552777654938,0.13666447222345063,0.0,0.0,0.00035224263480546184,-0.0001478046026375801,-0.00015736095511454203,9.556352476961926e-06,0.0,36.0,0.13705,0.13724999999999998,0.13725,0.13685,-0.1970674486803673
1643608500000,0.1369,0.137,0.1367,0.1369,251133.0,1643608799999,34368.8444,157,138927.0,19018.7089,0,43.701446422811124,39.99999999999834,41.81818181818084,-79.00318133616443,-714836359.0382339,41.682832417352856,0.024762733162500435,0.13699,0.13727213471941246,0.13670786528058754,0.0,0.0,0.00034934026620515965,-0.00014130728929512282,-0.0001541502219506582,1.2842932655535372e-05,0.0,32.0,0.13705,0.13724999999999998,0.13725,0.13685,-0.1970674486803673
1643608800000,0.1369,0.1371,0.1368,0.137,759864.0,1643609099999,104065.929,221,400348.0,54840.2688,0,46.10155100878849,44.44444444444513,41.48148148148057,-52.41935483870474,-714583071.0382339,50.68144009810499,0.05213924900622136,0.136985,0.13726266886735447,0.13670733113264552,0.0,0.0,0.0003465991403048727,-0.0001266292541773073,-0.00014864602839598803,2.201677421868073e-05,0.0,28.000000000000004,0.13705,0.1372,0.13725,0.13685,-0.19648093841643754
1643609100000,0.137,0.1372,0.1368,0.137,729323.0,1643609399999,99919.7809,224,571884.0,78357.373,0,46.1015510087885,44.44444444444513,42.96296296296284,-41.96001126443537,-714583071.0382339,52.458704759282824,0.037393156783651016,0.136985,0.13726266886735447,0.13670733113264552,0.0,0.0,0.0003495658547323789,-0.00011368630068983587,-0.0001416540828547576,2.7967782164921724e-05,0.0,24.0,0.13705,0.1372,0.1372,0.1369,-0.19648093841643754
1643609400000,0.137,0.1371,0.1369,0.1371,506928.0,1643609699999,69443.4865,167,313386.0,42934.54,0,48.56010727168362,55.55555555555487,48.14814814814835,-30.74626865671661,-714076143.0382339,52.65288500109606,0.052222344974606,0.13699,0.13727213471941246,0.13670786528058754,0.0,0.0,0.0003412566405805804,-9.427303171030688e-05,-0.00013217787262586746,3.790484091556058e-05,0.0,20.0,0.137,0.13715,0.1371,0.1369,-0.19589442815250802
1643609700000,0.137,0.1371,0.1369,0.1371,453770.0,1643609999999,62181.3751,161,216048.0,29613.9072,0,48.56010727168362,55.55555555555487,51.85185185185159,-26.590373611576748,-713622373.0382339,48.511149052016556,0.017936583435019256,0.13699,0.13727213471941246,0.13670786528058754,0.0,0.0,0.0003334090494372152,-7.798886904303304e-05,-0.00012134007190930058,4.335120286626754e-05,4.0,16.0,0.137,0.13715,0.1371,0.1369,-0.19589442815250802
1643610000000,0.1371,0.1372,0.137,0.1371,249885.0,1643610299999,34260.5674,168,108289.0,14849.9507,0,48.56010727168362,55.55555555555487,55.55555555555487,1.1695906432728036,-713622373.0382339,53.35895610949745,0.032412852285283296,0.136985,0.13725537011650313,0.13671462988349686,0.0,0.0,0.0003259974355795909,-6.434185989864782e-05,-0.00010994042950717003,4.559856960852221e-05,0.0,12.0,0.137025,0.13725,0.1371,0.13695,-0.19589442815250802
1643610300000,0.1372,0.1372,0.1369,0.137,292759.0,1643610599999,40113.9825,169,118506.0,16242.2219,0,46.065782022857896,44.44444444444513,51.85185185185159,-14.745308310988523,-713719959.3715671,51.900528950612035,0.01185950052515705,0.136975,0.1372269920631644,0.13672300793683562,0.0,0.0,0.0003245531336029467,-6.0893726125721415e-05,-0.00010013108883088031,3.9237362705158894e-05,0.0,8.0,0.137,0.13725,0.13705,0.13695,-0.19648093841643754
1643610600000,0.137,0.137,0.1365,0.1366,804948.0,1643610899999,110053.0529,325,420860.0,57532.995,0,37.83484965722384,9.99999999999889,36.666666666666266,-146.2945139557149,-714202928.1715672,43.90414453836231,0.01364361761996083,0.13695000000000002,0.13724325756579792,0.13665674243420212,0.0,1.0,0.00033430018173611633,-8.940708312843437e-05,-9.798628769039113e-05,8.579204561956757e-06,32.0,4.0,0.13692500000000002,0.13725,0.137,0.13685,-0.198826979472156
1643610900000,0.1366,0.1368,0.1365,0.1367,997858.0,1643611199999,136364.8827,264,744849.0,101801.9802,0,40.6422948050738,28.571428571426306,27.671957671956747,-151.3381995133917,-713870308.838234,48.121672004618,0.07506550728041662,0.13693,0.13723397368290294,0.13662602631709705,0.0,0.0,0.0003323946160841096,-0.00010275051573019334,-9.893913329835157e-05,-3.8113824318417635e-06,28.000000000000004,0.0,0.13692500000000002,0.13725,0.137,0.13685,-0.19824046920822647
1643611200000,0.1367,0.137,0.1366,0.1369,883989.0,1643611499999,120913.2863,219,564647.0,77227.37,0,45.82347847402691,57.14285714285658,31.904761904760562,-73.95833333333789,-713428314.3382341,54.32434071620878,0.08717791426066632,0.13691499999999998,0.13719266886735368,0.13663733113264628,0.0,0.0,0.0003361504707461041,-9.607941003950127e-05,-9.836718864658151e-05,2.287778607080245e-06,24.0,92.0,0.13692500000000002,0.13725,0.137,0.13685,-0.19706744868036719
1643611500000,0.1368,0.137,0.1368,0.137,726196.0,1643611799999,99405.4938,221,385758.0,52814.8157,0,48.216448749458245,71.42857142857369,52.38095238095216,-20.19002375295376,-712702118.3382341,55.66226398329875,0.13526688625597316,0.13691499999999998,0.13719266886735368,0.13663733113264628,0.0,0.0,0.0003285865557046542,-8.178063025290894e-05,-9.5049876967847e-05,1.3269246714938068e-05,20.0,88.0,0.13692500000000002,0.13725,0.137,0.13685,-0.19648093841643743
1643611800000,0.1369,0.137,0.1367,0.1367,3427281.0,1643612099999,468873.8099,405,78727.0,10782.3556,0,42.28384313646747,28.571428571426306,52.38095238095216,-85.8895705521589,-716129399.3382341,43.3364177699136,-0.007466775559871984,0.136905,0.13719808701762007,0.13661191298237993,0.0,0.0,0.0003269984137210635,-9.357753349412135e-05,-9.475540827310187e-05,1.1778747789805278e-06,16.0,84.0,0.13692500000000002,0.13725,0.137,0.13685,-0.19824046920822636
1643612100000,0.1367,0.137,0.1365,0.1365,2791767.0,1643612399999,382062.8663,393,1951247.0,267119.5429,0,38.904857028882745,0.0,33.33333333333331,-145.7227138643056,-718921166.3382341,38.0644825733498,-0.09615155119904693,0.13688,0.13721823069035388,0.13654176930964612,0.0,1.0,0.00033660961295878223,-0.00011770812681993759,-9.934595198246903e-05,-1.8362174837468557e-05,12.0,80.0,0.13692500000000002,0.13725,0.137,0.13685,-0.19941348973608541
1643612400000,0.1366,0.1369,0.1363,0.1368,1417660.0,1643612699999,193523.0344,466,717792.0,97991.4798,0,45.78568599376824,55.55555555555658,28.0423280423276,-135.01400560224633,-717976059.6715673,39.30835372317444,-0.09579075534706552,0.13688,0.13721823069035388,0.13654176930964612,0.0,0.0,0.0003512424122388493,-0.00011134083524533267,-0.00010174492863504177,-9.595906610290902e-06,8.0,100.0,0.136825,0.13715,0.13690000000000002,0.13674999999999998,-0.1976539589442966
1643612700000,0.1369,0.1369,0.1366,0.1368,510913.0,1643612999999,69875.2291,217,175400.0,23994.6927,0,45.78568599376824,55.55555555555658,37.03703703703769,-78.59531772575275,-717805755.338234,38.14409775626738,-0.08830635875883067,0.13688,0.13721823069035388,0.13654176930964612,0.0,0.0,0.000348395611558913,-0.00010508337506301424,-0.00010241261792063627,-2.6707571423779686e-06,4.0,96.0,0.136825,0.13715,0.13690000000000002,0.13674999999999998,-0.1976539589442966
1643613000000,0.1368,0.1369,0.1366,0.1369,1257214.0,1643613299999,171947.317,261,854818.0,116933.8197,0,47.975309735297856,66.66666666666667,59.25925925925992,-57.549857549850465,-716548541.338234,40.501506070260504,-0.055144723176723476,0.13689,0.13721802438918065,0.13656197561081937,0.0,0.0,0.0003457069664723064,-9.10060672271451e-05,-0.00010013130778193805,9.125240554792941e-06,0.0,92.0,0.136775,0.13715,0.13690000000000002,0.13665,-0.19706744868036696
1643613300000,0.1369,0.1371,0.1368,0.1369,631637.0,1643613599999,86505.2624,260,166438.0,22798.3213,0,47.975309735297856,66.66666666666667,62.962962962963275,15.757575757588098,-716759087.0049007,40.89175408832966,-0.07627070893848041,0.13689500000000002,0.1372204228017478,0.13656957719825225,0.0,0.0,0.00034316769055717797,-7.893973126196774e-05,-9.5892992477944e-05,1.6953261215976257e-05,44.0,88.0,0.13672499999999999,0.13715,0.13674999999999998,0.1367,-0.19706744868036696
1643613600000,0.1368,0.137,0.1367,0.1368,758727.0,1643613899999,103838.0432,266,457343.0,62594.9079,0,45.89710657109261,55.55555555555658,62.96296296296328,-35.04380475595561,-717011996.0049007,40.18009353513381,-0.08608919043332577,0.136885,0.13720919130139056,0.13656080869860945,0.0,0.0,0.00034076948552622485,-7.656365913813468e-05,-9.202712580998213e-05,1.5463466671847457e-05,40.0,84.0,0.13672499999999999,0.13715,0.13674999999999998,0.1367,-0.1976539589442966
1643613900000,0.1368,0.137,0.1367,0.137,890728.0,1643614199999,121865.7049,232,350148.0,47922.6564,0,50.443091579322534,77.77777777777983,66.66666666666767,6.5789473683982935,-716121268.0049007,44.08948281743665,-0.05093255586590968,0.136885,0.13720919130139056,0.13656080869860945,0.0,0.0,0.0003385045141081025,-5.7875127882828226e-05,-8.519672622455135e-05,2.7321598341723124e-05,36.0,80.0,0.13672499999999999,0.13715,0.13674999999999998,0.1367,-0.19648093841643732
1643614200000,0.137,0.1372,0.1368,0.137,1189267.0,1643614499999,162933.4984,266,896100.0,122778.1917,0,50.443091579322534,77.77777777777983,70.37037037037204,72.16494845360019,-716121268.0049006,45.53396055839946,-0.06163665453153702,0.13689,0.13721802438918065,0.13656197561081937,0.0,0.0,0.0003419209299909848,-4.2573570598697374e-05,-7.667209509938056e-05,3.4098524500683186e-05,32.0,76.0,0.13674999999999998,0.13715,0.13674999999999998,0.13674999999999998,-0.19648093841643732
1643614500000,0.1371,0.1373,0.137,0.1372,596478.0,1643614799999,81844.4671,246,228834.0,31406.0989,0,54.70949427363357,89.99999999999834,81.85185185185264,173.02452316075198,-715922442.0049007,45.09772393286208,-0.006162602450204761,0.136905,0.13725982389983965,0.13655017610016035,0.0,0.0,0.0003395919894359298,-1.414558616696926e-05,-6.416679331289829e-05,5.002120714592903e-05,100.0,72.0,0.1368,0.13715,0.1368,0.1368,-0.19530791788857815
1643614800000,0.1371,0.1375,0.1371,0.1374,459099.0,1643615099999,63045.16,232,257692.0,35383.2134,0,58.4930652522394,91.66666666666532,86.48148148148114,241.37931034482918,-715692892.5049007,44.94139892612652,0.007713364471346007,0.13692500000000002,0.1373391255846933,0.13651087441530674,1.0,0.0,0.00034294799002282324,2.4242670423890722e-05,-4.648490056554049e-05,7.072757098943122e-05,100.0,68.0,0.13690000000000002,0.13715,0.13690000000000002,0.13690000000000002,-0.19413489736071887
1643615100000,0.1374,0.1375,0.1372,0.1375,1236977.0,1643615399999,169942.6566,293,920766.0,126508.2585,0,60.2510455870142,100.0,93.88888888888785,238.9765922700096,-714455915.5049007,48.80274862375979,0.04945193602510127,0.13695000000000002,0.13743373546479218,0.13646626453520785,1.0,0.0,0.00034056199057711206,6.201987806145337e-05,-2.478394484014172e-05,8.68038229015951e-05,96.0,64.0,0.136975,0.13715,0.13690000000000002,0.13705,-0.19354838709678912
1643615400000,0.1375,0.1375,0.137,0.1372,637296.0,1643615699999,87472.1659,268,182492.0,25052.3102,0,53.106336767200936,74.99999999999827,88.88888888888783,140.48338368580127,-714583374.7049007,46.3711657685426,0.06062121529841751,0.136955,0.13744683330499033,0.13646316669500966,0.0,0.0,0.0003494196577672725,6.697900224403308e-05,-6.431355423306761e-06,7.341035766733984e-05,92.0,60.0,0.136975,0.13715,0.13690000000000002,0.13705,-0.19530791788857815
1643615700000,0.1373,0.1373,0.137,0.1373,510053.0,1643615999999,69964.1052,226,276713.0,37967.9104,0,54.990116682040885,83.33333333333294,86.11111111111036,115.23437499998283,-714073321.7049007,45.818719287061725,0.06945941114103525,0.136965,0.13747597945154164,0.13645402054845837,0.0,0.0,0.00034667412122464593,7.807827045269722e-05,1.0470569751894035e-05,6.760770070080318e-05,88.0,56.00000000000001,0.137,0.13715,0.13690000000000002,0.1371,-0.1947214076246485
1643616000000,0.1373,0.1374,0.1372,0.1374,666427.0,1643616299999,91488.7467,249,301617.0,41413.3258,0,56.82647365398874,91.66666666666532,83.33333333333213,157.0631970260086,-713406894.7049007,49.83823129953423,0.10071251552622332,0.13698,0.1375225863985559,0.13643741360144407,0.0,0.0,0.00033852555893438814,9.38617054258295e-05,2.7148796886681132e-05,6.671290853914837e-05,84.0,52.0,0.137,0.13715,0.13690000000000002,0.1371,-0.19413489736071887
1643616300000,0.1373,0.1374,0.1371,0.1374,409484.0,1643616599999,56195.5929,241,179572.0,24652.9898,0,56.82647365398874,91.66666666666532,88.88888888888783,130.5903398926631,-712997410.7049007,51.497233233759346,0.10786358616102944,0.13699999999999998,0.137572712842442,0.13642728715755797,0.0,0.0,0.0003363852501046996,0.00010515799544266735,4.275063659787838e-05,6.240735884478898e-05,80.0,48.0,0.137,0.13715,0.13690000000000002,0.1371,-0.19413489736071887
1643616600000,0.1374,0.1374,0.1372,0.1373,732629.0,1643616899999,100574.2159,304,308155.0,42310.4631,0,54.340918725121746,83.33333333333294,88.88888888888783,118.6440677966074,-712997410.7049006,48.9318016384492,0.08138814342074767,0.137035,0.13759096762486517,0.1364790323751348,0.0,0.0,0.00032880829176554997,0.0001048327754223366,5.516706436277002e-05,4.966571105956658e-05,76.0,44.0,0.137025,0.13715,0.13690000000000002,0.13715,-0.1947214076246484
1643616900000,0.1373,0.1375,0.1371,0.1372,591684.0,1643617199999,81238.4584,382,356834.0,49001.2241,0,51.935659479827414,74.99999999999827,83.33333333333213,97.3737373737423,-713293252.7049006,44.94161002149235,0.06291021265085203,0.13706000000000002,0.13759814496178854,0.1365218550382115,0.0,0.0,0.0003327633866674645,9.540608993149902e-05,6.321486947651582e-05,3.21912204549832e-05,72.0,40.0,0.137075,0.1371,0.13690000000000002,0.13725,-0.19530791788857804
1643617200000,0.1371,0.1373,0.137,0.137,356824.0,1643617499999,48921.8465,353,178181.0,24432.0499,0,47.48480725828403,58.33333333333353,72.22222222222155,34.274193548381206,-713650076.7049006,55.14988950257457,0.04936077205523955,0.13706500000000002,0.13759894756287339,0.13653105243712665,0.0,0.0,0.00033094319851927176,7.097884528844967e-05,6.476766463890259e-05,6.211180649547078e-06,68.0,36.0,0.137075,0.137,0.13690000000000002,0.13725,-0.1964809384164371
1643617500000,0.137,0.1371,0.1369,0.137,702444.0,1643617799999,96253.7944,448,358566.0,49143.9535,0,47.48480725828403,58.33333333333353,63.888888888888424,-3.7128712871325327,-713650076.7049005,65.21407830339135,0.04531235272295529,0.13706500000000002,0.13759894756287339,0.13653105243712665,0.0,0.0,0.00032366857637931254,5.1031814923802044e-05,6.202049469588249e-05,-1.0988679772080446e-05,64.0,32.0,0.13705,0.137,0.13690000000000002,0.1372,-0.1964809384164371
1643617800000,0.137,0.1371,0.1369,0.1371,1028644.0,1643618099999,140937.2955,357,159495.0,21865.0063,0,49.89195187116319,55.55555555555487,57.40740740740728,7.867494824016642,-712621432.7049005,68.09099202666016,0.07416713546392702,0.13708499999999998,0.1375920502932634,0.13657794970673656,0.0,0.0,0.00031679809991379547,4.279944851362516e-05,5.817628545943102e-05,-1.5376836945805862e-05,60.0,28.000000000000004,0.13705,0.137,0.13690000000000002,0.1372,-0.19589442815250757
1643618100000,0.1371,0.1371,0.1369,0.1371,437910.0,1643618399999,59999.004,335,274284.0,37585.373,0,49.89195187116319,55.55555555555487,56.48148148148106,7.444168734488689,-712183522.7049005,66.72687113210164,0.09173470457674582,0.13711500000000001,0.13754523249516828,0.13668476750483174,0.0,0.0,0.0003103093165852516,3.586184578754925e-05,5.371339752505467e-05,-1.7851551737505417e-05,56.00000000000001,24.0,0.13705,0.13695000000000002,0.13690000000000002,0.1372,-0.19589442815250757
1643618400000,0.1371,0.1372,0.137,0.1371,447210.0,1643618699999,61304.3871,324,218592.0,29972.1141,0,49.89195187116319,50.0,53.70370370370322,31.071136549468783,-712183522.7049005,64.31028345812845,0.07252041854834115,0.13713,0.13753546269852948,0.13672453730147052,0.0,0.0,0.00030418102121940307,3.001772005301051e-05,4.8974262030645834e-05,-1.8956541977635324e-05,52.0,20.0,0.13705,0.13690000000000002,0.13690000000000002,0.1372,-0.19589442815250757
1643618700000,0.1372,0.1373,0.137,0.1372,604317.0,1643618999999,82920.3136,258,339635.0,46620.5653,0,52.47769549334535,62.499999999998266,56.01851851851768,52.757793764976505,-711982083.7049006,64.22576803103742,0.06249124784755603,0.13715,0.1375268288734942,0.13677317112650578,0.0,0.0,0.00030394874226276927,3.307411476180522e-05,4.5794232576877715e-05,-1.2720117815072497e-05,48.0,16.0,0.13705,0.13690000000000002,0.13690000000000002,0.1372,-0.19530791788857804
1643619000000,0.1372,0.1376,0.1371,0.1373,797531.0,1643619299999,109521.4219,303,472208.0,64840.3653,0,54.93973652660292,66.6666666666677,59.722222222221966,105.76923076922652,-712141589.9049006,71.1631965472403,0.0552614510055367,0.13717,0.13753386810783447,0.1368061318921655,0.0,0.0,0.0003148404788037266,4.306902098938359e-05,4.524919025937889e-05,-2.180169269995301e-06,100.0,12.0,0.1371,0.13695000000000002,0.13695000000000002,0.13724999999999998,-0.1947214076246484
1643619300000,0.1374,0.1375,0.1371,0.1374,537191.0,1643619599999,73740.3633,258,297735.0,40876.7766,0,57.28300511295781,74.99999999999913,68.055555555555,97.29334308705374,-711872994.4049006,68.65865969014163,0.06830394993541777,0.137195,0.13754982389984216,0.13684017610015786,0.0,0.0,0.0003195715633146313,5.838618089998304e-05,4.787658838749973e-05,1.0509592512483315e-05,96.0,8.0,0.1371,0.13695000000000002,0.13695000000000002,0.13724999999999998,-0.19413489736071876
1643619600000,0.1374,0.1375,0.1372,0.1375,554928.0,1643619899999,76235.7571,214,456920.0,62779.0557,0,59.51233655676408,85.71428571428741,75.7936507936514,111.11111111111465,-711318066.4049006,66.59633437991027,0.10768281738722829,0.13723000000000002,0.13755924155251037,0.13690075844748967,0.0,0.0,0.0003184842542415975,7.769864315587682e-05,5.3840999341175146e-05,2.3857643814701677e-05,92.0,4.0,0.1371,0.13695000000000002,0.13695000000000002,0.13724999999999998,-0.193548387096789
1643619900000,0.1374,0.1375,0.1373,0.1373,974116.0,1643620199999,133845.0429,310,524576.0,72092.9069,0,53.589776491100984,57.142857142858276,72.61904761904823,94.63487332339794,-712292182.4049006,58.09258773357477,0.05895874691591993,0.137245,0.13755788975678265,0.13693211024321736,0.0,0.0,0.0003119017956726202,7.598961907537283e-05,5.827072328801468e-05,1.7718895787358145e-05,88.0,0.0,0.1371,0.13695000000000002,0.13695000000000002,0.13724999999999998,-0.1947214076246483
1643620200000,0.1373,0.1375,0.1372,0.1375,589935.0,1643620499999,81022.8436,213,285774.0,39248.1142,0,58.01394008008993,85.71428571428741,76.19047619047767,99.44134078212667,-711702247.4049006,58.63654662576708,0.0652020989628021,0.13727,0.13758048349376362,0.1369595165062364,0.0,0.0,0.00031124058480192033,8.973907748435761e-05,6.456439412728327e-05,2.5174683357074337e-05,84.0,0.0,0.137175,0.13695000000000002,0.1371,0.13724999999999998,-0.19354838709678912
1643620500000,0.1374,0.1375,0.1373,0.1374,634702.0,1643620799999,87223.2616,226,324828.0,44648.3295,0,55.22678663099008,71.42857142857086,71.42857142857217,92.74193548387763,-711702247.4049007,52.86163509856953,0.03790107147398139,0.13728,0.13759368774266734,0.1369663122573327,0.0,0.0,0.00030506055231292506,9.151156965683804e-05,6.995382923319424e-05,2.1557740423643808e-05,80.0,0.0,0.137175,0.13695000000000002,0.1371,0.13724999999999998,-0.19413489736071876
